optimizer,graph_id,p,energy,prob_opt,time,nit,nfev
POWELL,0,1,-2.7499999992012714,0.10265741989566021,0.11743720795493573,2,41
POWELL,0,2,-4.584459550538807,0.4815706921418612,0.8591926660155877,4,179
POWELL,0,3,-4.796745848122749,0.4951899695312889,4.1734266669955105,10,683
POWELL,0,4,-4.802495846046291,0.49491254737752843,6.424052083981223,9,832
POWELL,0,5,-4.93582849733587,0.4488217319012425,10.182999458047561,9,1090
POWELL,0,6,-4.846101966344853,0.49791861178817937,12.203315207967535,8,1107
POWELL,0,7,-7.520189746241528,0.4840295184914546,61.12118945794646,32,4840
POWELL,0,8,-4.878297251822941,0.4923614813111081,28.664597499999218,11,2011
POWELL,0,9,-7.773232801651403,0.4711582067076623,78.50193704199046,25,4942
POWELL,0,10,-7.583316850266261,0.19527141771147882,133.41711116593797,34,7505
POWELL,0,11,-8.84159430494479,0.9737832915609833,342.857771666022,75,17663
POWELL,0,12,-7.918567856803969,0.473905281665935,247.52742316701915,45,11771
POWELL,0,13,-7.785875555142951,0.504308990705719,182.05590737506282,28,8019
POWELL,0,14,-8.113236913581366,0.4620556292173537,226.59596154198516,30,9316
POWELL,0,15,-8.976186608326397,0.9973870333019264,51.968107208027504,6,2001
POWELL,1,1,-3.0350918366769983,0.07364314496871566,0.182882042019628,3,66
POWELL,1,2,-3.996859270637336,0.29167208392747523,0.7488907920196652,4,171
POWELL,1,3,-4.224410513460161,0.42728654562740387,4.0295230420306325,11,676
POWELL,1,4,-4.434140070010795,0.5332767219094539,26.063566916971467,42,3468
POWELL,1,5,-4.564111261498011,0.6271419453565242,27.07513754197862,29,2976
POWELL,1,6,-4.596026165628421,0.6503620710153499,44.050346209085546,34,4126
POWELL,1,7,-4.680465512768884,0.7681700159975577,71.25836341606919,42,5815
POWELL,1,8,-4.759370402418257,0.8098672638878815,84.79163024993613,38,6135
POWELL,1,9,-4.881883134899818,0.9127728445250447,138.28263733303174,50,8969
POWELL,1,10,-4.365371952470608,0.4624622963248929,71.26807254098821,20,4132
POWELL,1,11,-4.362757598487654,0.46140861387640764,80.98408199998084,19,4299
POWELL,1,12,-4.846300486316084,0.8681471868295829,226.89936533302534,46,11070
POWELL,1,13,-4.982133612559566,0.9870088595388137,201.80941924999934,35,9153
POWELL,1,14,-4.859007094144205,0.8826173346876609,473.2912264589686,71,20047
POWELL,1,15,-4.978931091678501,0.9841287967557764,226.76720279210713,30,8969
POWELL,2,1,-2.7453094118362227,0.03204757326075508,0.2014130000025034,3,68
POWELL,2,2,-3.614823841618718,0.12778840811896325,2.358257959014736,11,499
POWELL,2,3,-3.8427121542587686,0.16466954458777186,4.765931291971356,11,735
POWELL,2,4,-3.365791029888234,0.12777623246814085,15.291067083948292,22,1864
POWELL,2,5,-3.8950713708080595,0.18536340572490415,64.49559008399956,64,6476
POWELL,2,6,-2.6407301839843553,0.012898324454326218,24.388311584014446,17,2087
POWELL,2,7,-4.142040523541954,0.26093177438068743,69.56011920794845,36,5174
POWELL,2,8,-4.550570631731439,0.6297115729869759,85.73323608399369,35,5649
POWELL,2,9,-4.574684851450376,0.6405845965411928,149.7308561669197,49,8837
POWELL,2,10,-4.575289865788393,0.6418443896282345,145.3793703749543,38,7683
POWELL,2,11,-4.602752588209455,0.6721080018655664,238.561191124958,52,11541
POWELL,2,12,-4.624887230664392,0.694882676054553,305.47051195893437,56,13603
POWELL,2,13,-4.614374621822414,0.6896214335281042,278.3845353339566,44,11526
POWELL,2,14,-4.5892243581022205,0.6393363853205563,279.0773788340157,38,10787
POWELL,2,15,-4.927673522285173,0.9430636285289479,251.58674158307258,30,9112
POWELL,3,1,-1.8956419862414546,0.04862722855883741,0.36198604106903076,4,102
POWELL,3,2,-1.9481513930708376,0.026695756501991266,1.617266207933426,6,284
POWELL,3,3,-2.641361084187687,0.1967272620033804,3.275977458921261,6,415
POWELL,3,4,-2.8370068317566988,0.17914693878812626,13.27786108397413,15,1326
POWELL,3,5,-2.8430311894455826,0.23013698287318843,27.080162707949057,20,2225
POWELL,3,6,-2.812543069325539,0.23751350654047382,39.51790174993221,21,2758
POWELL,3,7,-3.3264144988017996,0.4342529924880686,106.82697558298241,45,6490
POWELL,3,8,-3.763796146064097,0.9185602919832343,132.86572300002445,42,7049
POWELL,3,9,-3.889753256049456,0.945076051090075,150.63240854197647,38,7163
POWELL,3,10,-3.797270057038325,0.9483721128206839,246.11814970802516,51,10627
POWELL,3,11,-3.350891748090122,0.5946692256968018,148.56535770802293,25,5869
POWELL,3,12,-2.44328361858745,0.24013629606833625,446.8778580420185,64,16282
POWELL,3,13,-2.4234523682630975,0.33839312038151437,951.310372042004,118,32120
POWELL,3,14,-3.165017318448164,0.5666346789911217,1063.9350266669644,118,33506
POWELL,3,15,-2.8902475884163525,0.31986168768616924,1827.0695456659887,171,53834
POWELL,4,1,5.803265273720632,0.01355064997241269,0.3389270000625402,3,73
POWELL,4,2,-1.4283104812148948,0.10470725698905364,3.6345397089608014,10,487
POWELL,4,3,-1.5761979188984163,0.16960267942633517,18.793118500034325,26,1819
POWELL,4,4,-1.4317810878268515,0.09608327170951204,30.67174941697158,26,2324
POWELL,4,5,-1.9119615555960976,0.1697151157895579,32.410956874955446,18,2018
POWELL,4,6,-2.1207185728498104,0.29725037893531797,57.90749945794232,23,3017
POWELL,4,7,-2.312167545602045,0.4417348774418632,63.21680016699247,19,2866
POWELL,4,8,-2.4531193724300633,0.5749685987728389,111.2567900409922,26,4462
POWELL,4,9,-2.5156302409953812,0.6512359700169514,86.19124770804774,16,3098
