optimizer,graph_id,p,energy,prob_opt,time,nit,nfev
L-BFGS-B,0,1,1.7042056945655977,0.0,1.115891599999486,2,462
L-BFGS-B,0,2,0.0779376513949875,0.0009765625,3.275052799999685,3,1085
L-BFGS-B,0,3,1.56298864307349,0.0,3.5827057999995304,2,984
L-BFGS-B,0,4,0.1933686134296988,0.0,5.93968489999952,2,1275
L-BFGS-B,0,5,-0.2235080696970171,0.0009765625,11.88494929999979,3,1952
L-BFGS-B,0,6,-0.6240203967832514,0.0,11.325694600000134,2,2059
L-BFGS-B,0,7,-0.285491461574253,0.0,12.770900499999698,2,2106
L-BFGS-B,0,8,-0.1959023334471102,0.0,19.368818799999644,3,2912
L-BFGS-B,0,9,-0.1157217277358342,0.001953125,15.410016400000131,0,2121
L-BFGS-B,0,10,-0.2843714595973232,0.0,27.097388000000137,3,3441
L-BFGS-B,0,11,-0.2378434691167171,0.0009765625,26.625757499999963,2,3146
L-BFGS-B,0,12,-0.360229835012623,0.0,37.01470259999951,3,4061
L-BFGS-B,0,13,-0.6134222126314623,0.0,35.540507400000024,3,3666
L-BFGS-B,0,14,-0.478248280791779,0.0,32.624754599999505,1,3171
L-BFGS-B,0,15,-0.4615952102596653,0.0029296875,37.31905270000061,0,3381
L-BFGS-B,1,1,-0.4185195814075393,0.00390625,1.2952162999999928,2,504
L-BFGS-B,1,2,-0.7189086445709596,0.0009765625,2.287034699999822,2,713
L-BFGS-B,1,3,-0.5458329500932796,0.001953125,3.7649249999994936,3,984
L-BFGS-B,1,4,-0.2168375365687726,0.0009765625,6.138774999999441,4,1377
L-BFGS-B,1,5,-0.410342063297581,0.0205078125,10.198041499999816,3,2013
L-BFGS-B,1,6,-0.5018528741751218,0.0029296875,10.066114300000663,2,1775
L-BFGS-B,1,7,-0.3721484114986193,0.005859375,16.843838300000243,4,2673
L-BFGS-B,1,8,-0.5324483545942925,0.005859375,13.108743100000538,2,1911
L-BFGS-B,1,9,-0.5927183684400033,0.0009765625,18.13776870000038,3,2424
L-BFGS-B,1,10,-0.6194156505703134,0.01171875,24.228536200000235,3,2997
L-BFGS-B,1,11,-0.6694265835069056,0.021484375,25.306734800000413,2,2904
L-BFGS-B,1,12,-0.6184008786669095,0.01171875,47.606222600000365,4,5109
L-BFGS-B,1,13,-0.4611167165244403,0.0078125,36.40399679999973,3,3666
L-BFGS-B,1,14,-0.6099929687608904,0.0166015625,58.01723990000028,3,4379
L-BFGS-B,1,15,-0.662087308196953,0.013671875,63.14500490000046,2,3703
L-BFGS-B,2,1,0.097908776761669,0.0,2.2597836000004463,3,609
L-BFGS-B,2,2,-0.2792352208750593,0.0,3.904598400000396,3,837
L-BFGS-B,2,3,-0.3000595875508963,0.0029296875,5.864057099999627,3,1025
L-BFGS-B,2,4,-0.4547627780563769,0.0009765625,8.8897036999997,4,1326
L-BFGS-B,2,5,-0.233114342754085,0.0009765625,13.466681800000517,4,1769
L-BFGS-B,2,6,-0.3297801355894405,0.0,15.194773299999724,2,1775
L-BFGS-B,2,7,0.2763599627636974,0.005859375,19.932008200000386,3,2106
L-BFGS-B,2,8,0.2505352156976055,0.00390625,20.98099420000017,3,2002
L-BFGS-B,2,9,0.0661236815442148,0.0009765625,32.303807100000085,5,2828
L-BFGS-B,2,10,0.053044400155353,0.0029296875,28.852311000000554,0,2331
L-BFGS-B,2,11,-0.0659007632966622,0.00390625,34.05714489999991,0,2541
L-BFGS-B,2,12,-0.0256338808916631,0.0,91.38781099999868,6,6419
