optimizer,graph_id,p,energy,prob_opt,time,nit,nfev
ADAM,0,1,2.818564436666586,0.0,502.9452764999951,10000,10000
ADAM,0,2,-2.079042161996142,0.0,1263.821047400001,10000,10000
ADAM,0,3,1.1183000981253484,0.0,2135.532703999997,10000,10000
ADAM,0,4,-0.7312804310825339,0.013671875,2917.688300499998,10000,10000
ADAM,0,5,-2.357611265629583,0.0,4302.996151600004,10000,10000
ADAM,0,6,-0.1056029837928018,0.0009765625,5669.1505454,10000,10000
ADAM,0,7,-0.1254435505861806,0.0,7208.242138399997,10000,10000
ADAM,0,8,-0.7733806100369665,0.0068359375,8919.662952199993,10000,10000
ADAM,0,9,0.2561598070658437,0.001953125,10739.409935200005,10000,10000
ADAM,0,10,-0.4571853278464845,0.0,12300.260361399996,10000,10000
ADAM,0,11,0.1325837938616139,0.001953125,14965.288654299991,10000,10000
ADAM,0,12,-0.2853769499174435,0.013671875,17247.345939799998,10000,10000
ADAM,0,13,-0.3254443645710909,0.0,14404.886642600002,10000,10000
ADAM,0,14,-0.7804684786571959,0.0,23095.512589599995,10000,10000
ADAM,0,15,-0.5849847879162304,0.0,25249.967601300013,10000,10000
ADAM,1,1,-0.7579142323368926,0.0048828125,556.2857274999988,10000,10000
ADAM,1,2,0.161514847416096,0.0,1418.3335064999992,10000,10000
ADAM,1,3,-0.7978418661011797,0.0390625,2307.2145415999985,10000,10000
ADAM,1,4,-0.5508828134370897,0.0009765625,3136.659424999998,10000,10000
ADAM,1,5,-0.1917581008635854,0.013671875,4558.407332100003,10000,10000
ADAM,1,6,-0.3186250732428863,0.0048828125,5973.3729993000015,10000,10000
ADAM,1,7,-0.4265993734138412,0.009765625,7555.868854599998,10000,10000
ADAM,1,8,-0.6075616946833942,0.0,9304.810533299998,10000,10000
ADAM,1,9,-0.5464224847848067,0.0166015625,10942.352406000004,10000,10000
ADAM,1,10,-0.5998262725168372,0.005859375,12948.610920799998,10000,10000
ADAM,1,11,-0.4318591327769318,0.00390625,15431.20253390001,10000,10000
ADAM,1,12,-0.3570368294535074,0.005859375,17045.668785799993,10000,10000
ADAM,1,13,-0.5091184751512475,0.0029296875,15763.046708499984,10000,10000
ADAM,1,14,-0.4725392815636796,0.0029296875,23635.288121700025,10000,10000
ADAM,1,15,-0.4056412707311136,0.001953125,26001.333982600016,10000,10000
ADAM,2,1,0.1948582366471388,0.0,563.1036927999958,10000,10000
ADAM,2,2,2.0769704458075786,0.0,1451.1401198999956,10000,10000
ADAM,2,3,-1.1583508369048,0.0048828125,2339.8012004999982,10000,10000
ADAM,2,4,-0.3221471842147217,0.0009765625,3174.109168200004,10000,10000
ADAM,2,5,-0.9534632968687876,0.0,4617.551345100001,10000,10000
ADAM,2,6,0.0578849925314038,0.0,6038.031428299997,10000,10000
ADAM,2,7,0.266346230269489,0.00390625,7629.595253300002,10000,10000
ADAM,2,8,-0.001165679371119,0.0009765625,9398.318647099994,10000,10000
ADAM,2,9,-0.0288514276527202,0.0009765625,11008.692389400008,10000,10000
ADAM,2,10,0.2422380458757274,0.0009765625,13044.208084500002,10000,10000
ADAM,2,11,-0.0470041188885781,0.0009765625,15624.2857928,10000,10000
ADAM,2,12,-0.0875418812007629,0.0048828125,17017.61995709999,10000,10000
ADAM,2,13,-0.0153449203945812,0.0009765625,16362.231947399996,10000,10000
ADAM,2,14,0.1166741160136359,0.0,23857.62441600001,10000,10000
ADAM,2,15,0.0111584687959278,0.0,26189.4763983,10000,10000
ADAM,3,1,1.0615571808879294,0.0107421875,643.2872648999983,10000,10000
ADAM,3,2,2.5967505946933973,0.0146484375,1601.973289499998,10000,10000
ADAM,3,3,3.1667425503451097,0.0068359375,2494.5756128,10000,10000
ADAM,3,4,1.2799531377570523,0.0029296875,3354.761555700002,10000,10000
ADAM,3,5,2.263693242968988,0.0009765625,4831.318762700001,10000,10000
ADAM,3,6,2.694579632923773,0.0029296875,6275.279597000001,10000,10000
ADAM,3,7,1.8400502942171453,0.0224609375,7889.601225200007,10000,10000
ADAM,3,8,2.422087450633921,0.0048828125,9676.7725602,10000,10000
ADAM,3,9,2.711945798621457,0.005859375,11130.013528299998,10000,10000
ADAM,3,10,2.2131132977302985,0.001953125,13544.4209176,10000,10000
ADAM,3,11,1.982006549144259,0.0068359375,15958.6387082,10000,10000
ADAM,3,12,2.4665222681958388,0.01171875,16415.083951099994,10000,10000
ADAM,3,13,2.4106328571341864,0.0068359375,17607.56958740001,10000,10000
ADAM,3,14,2.649685197177198,0.001953125,24170.3098051,10000,10000
ADAM,3,15,2.593792649105905,0.0078125,26378.196751499985,10000,10000
ADAM,4,1,6.32848091803631,0.0087890625,761.5401001999999,10000,10000
ADAM,4,2,7.796045823483739,0.0,1778.5435683000032,10000,10000
ADAM,4,3,7.24236762478816,0.0126953125,2724.0855910000028,10000,10000
ADAM,4,4,6.709739133131691,0.001953125,3626.344356599999,10000,10000
ADAM,4,5,7.466371381973584,0.001953125,5170.635232599998,10000,10000
ADAM,4,6,6.999802802384896,0.005859375,6663.795589399997,10000,10000
ADAM,4,7,7.227142997995467,0.001953125,8330.215825500003,10000,10000
ADAM,4,8,6.729300480622939,0.0,10162.150396099998,10000,10000
ADAM,4,9,7.788889409760005,0.0029296875,11553.2479875,10000,10000
ADAM,4,10,7.986326959540615,0.001953125,14263.848977300004,10000,10000
ADAM,4,11,7.446040578929788,0.0078125,16476.266751999996,10000,10000
ADAM,4,12,7.225764574910905,0.0029296875,15627.025915700013,10000,10000
ADAM,4,13,7.918285280493105,0.0,20010.173798999986,10000,10000
ADAM,4,14,7.2558426160045535,0.0166015625,24697.6822789,10000,10000
ADAM,4,15,7.721970345226379,0.0,26061.1533681,10000,10000
